"id","code","local_code","name","continent","iso_country","wikipedia_link","keywords"
305715,"TH-18",18,"Chai Nat Province","AS","TH","https://en.wikipedia.org/wiki/Chai_Nat_province",
305716,"TH-19",19,"Saraburi Province","AS","TH","https://en.wikipedia.org/wiki/Saraburi_province",
305717,"TH-20",20,"Chonburi Province","AS","TH","https://en.wikipedia.org/wiki/Chonburi_province",
305718,"TH-21",21,"Rayong Province","AS","TH","https://en.wikipedia.org/wiki/Rayong_province",
305719,"TH-22",22,"Chanthaburi Province","AS","TH","https://en.wikipedia.org/wiki/Chanthaburi_province",
305720,"TH-23",23,"Trat Province","AS","TH","https://en.wikipedia.org/wiki/Trat_province",
305721,"TH-24",24,"Chachoengsao Province","AS","TH","https://en.wikipedia.org/wiki/Chachoengsao_province",
305722,"TH-25",25,"Prachin Buri Province","AS","TH","https://en.wikipedia.org/wiki/Prachin_Buri_province",
305723,"TH-26",26,"Nakhon Nayok Province","AS","TH","https://en.wikipedia.org/wiki/Nakhon_Nayok_province",
305724,"TH-27",27,"Sa Kaeo Province","AS","TH","https://en.wikipedia.org/wiki/Sa_Kaeo_province",
305725,"TH-30",30,"Nakhon Ratchasima Province","AS","TH","https://en.wikipedia.org/wiki/Nakhon_Ratchasima_province",
305726,"TH-31",31,"Buriram Province","AS","TH","https://en.wikipedia.org/wiki/Buriram_province","Buri Ram"
305727,"TH-32",32,"Surin Province","AS","TH","https://en.wikipedia.org/wiki/Surin_province",
305728,"TH-33",33,"Si Sa Ket Province","AS","TH","https://en.wikipedia.org/wiki/Si_Sa_Ket_province",
305729,"TH-34",34,"Ubon Ratchathani Province","AS","TH","https://en.wikipedia.org/wiki/Ubon_Ratchathani_province",
305730,"TH-35",35,"Yasothon Province","AS","TH","https://en.wikipedia.org/wiki/Yasothon_province",
305731,"TH-36",36,"Chaiyaphum Province","AS","TH","https://en.wikipedia.org/wiki/Chaiyaphum_province",
305732,"TH-37",37,"Amnat Charoen Province","AS","TH","https://en.wikipedia.org/wiki/Amnat_Charoen_province",
305733,"TH-39",39,"Nong Bua Lam Phu Province","AS","TH","https://en.wikipedia.org/wiki/Nong_Bua_Lam_Phu_province",
305734,"TH-40",40,"Khon Kaen Province","AS","TH","https://en.wikipedia.org/wiki/Khon_Kaen_province",
305735,"TH-41",41,"Udon Thani Province","AS","TH","https://en.wikipedia.org/wiki/Udon_Thani_province",
305736,"TH-42",42,"Loei Province","AS","TH","https://en.wikipedia.org/wiki/Loei_province",
305737,"TH-43",43,"Nong Khai Province","AS","TH","https://en.wikipedia.org/wiki/Nong_Khai_province",
305738,"TH-44",44,"Maha Sarakham Province","AS","TH","https://en.wikipedia.org/wiki/Maha_Sarakham_province",
305739,"TH-45",45,"Roi Et Province","AS","TH","https://en.wikipedia.org/wiki/Roi_Et_province",
305740,"TH-46",46,"Kalasin Province","AS","TH","https://en.wikipedia.org/wiki/Kalasin_province",
305741,"TH-47",47,"Sakon Nakhon Province","AS","TH","https://en.wikipedia.org/wiki/Sakon_Nakhon_province",
305742,"TH-48",48,"Nakhon Phanom Province","AS","TH","https://en.wikipedia.org/wiki/Nakhon_Phanom_province",
305743,"TH-49",49,"Mukdahan Province","AS","TH","https://en.wikipedia.org/wiki/Mukdahan_province",
305744,"TH-50",50,"Chiang Mai Province","AS","TH","https://en.wikipedia.org/wiki/Chiang_Mai_province",
305745,"TH-51",51,"Lamphun Province","AS","TH","https://en.wikipedia.org/wiki/Lamphun_province",
305746,"TH-52",52,"Lampang Province","AS","TH","https://en.wikipedia.org/wiki/Lampang_province",
305747,"TH-53",53,"Uttaradit Province","AS","TH","https://en.wikipedia.org/wiki/Uttaradit_province",
305748,"TH-54",54,"Phrae Province","AS","TH","https://en.wikipedia.org/wiki/Phrae_province",
305749,"TH-55",55,"Nan Province","AS","TH","https://en.wikipedia.org/wiki/Nan_province",
305750,"TH-56",56,"Phayao Province","AS","TH","https://en.wikipedia.org/wiki/Phayao_province",
305751,"TH-57",57,"Chiang Rai Province","AS","TH","https://en.wikipedia.org/wiki/Chiang_Rai_province",
305752,"TH-58",58,"Mae Hong Son Province","AS","TH","https://en.wikipedia.org/wiki/Mae_Hong_Son_province",
305753,"TH-60",60,"Nakhon Sawan Province","AS","TH","https://en.wikipedia.org/wiki/Nakhon_Sawan_province",
305754,"TH-61",61,"Uthai Thani Province","AS","TH","https://en.wikipedia.org/wiki/Uthai_Thani_province",
305755,"TH-62",62,"Kamphaeng Phet Province","AS","TH","https://en.wikipedia.org/wiki/Kamphaeng_Phet_province",
305756,"TH-63",63,"Tak Province","AS","TH","https://en.wikipedia.org/wiki/Tak_province",
305757,"TH-64",64,"Sukhothai Province","AS","TH","https://en.wikipedia.org/wiki/Sukhothai_province",
305758,"TH-65",65,"Phitsanulok Province","AS","TH","https://en.wikipedia.org/wiki/Phitsanulok_province",
305759,"TH-66",66,"Phichit Province","AS","TH","https://en.wikipedia.org/wiki/Phichit_province",
305760,"TH-67",67,"Phetchabun Province","AS","TH","https://en.wikipedia.org/wiki/Phetchabun_province",
305761,"TH-70",70,"Ratchaburi Province","AS","TH","https://en.wikipedia.org/wiki/Ratchaburi_province",
305762,"TH-71",71,"Kanchanaburi Province","AS","TH","https://en.wikipedia.org/wiki/Kanchanaburi_province",
305763,"TH-72",72,"Suphan Buri Province","AS","TH","https://en.wikipedia.org/wiki/Suphan_Buri_province",
305764,"TH-73",73,"Nakhon Pathom Province","AS","TH","https://en.wikipedia.org/wiki/Nakhon_Pathom_province",
305765,"TH-74",74,"Samut Sakhon Province","AS","TH","https://en.wikipedia.org/wiki/Samut_Sakhon_province",
305766,"TH-75",75,"Samut Songkhram Province","AS","TH","https://en.wikipedia.org/wiki/Samut_Songkhram_province",
305767,"TH-76",76,"Phetchaburi Province","AS","TH","https://en.wikipedia.org/wiki/Phetchaburi_province",
305768,"TH-77",77,"Prachuap Khiri Khan Province","AS","TH","https://en.wikipedia.org/wiki/Prachuap_Khiri_Khan_province",
305769,"TH-80",80,"Nakhon Si Thammarat Province","AS","TH","https://en.wikipedia.org/wiki/Nakhon_Si_Thammarat_province",
305770,"TH-81",81,"Krabi Province","AS","TH","https://en.wikipedia.org/wiki/Krabi_province",
305771,"TH-82",82,"Phang Nga Province","AS","TH","https://en.wikipedia.org/wiki/Phang_Nga_province",
305772,"TH-83",83,"Phuket Province","AS","TH","https://en.wikipedia.org/wiki/Phuket_province",
305773,"TH-84",84,"Surat Thani Province","AS","TH","https://en.wikipedia.org/wiki/Surat_Thani_province",
305774,"TH-85",85,"Ranong Province","AS","TH","https://en.wikipedia.org/wiki/Ranong_province",
305775,"TH-86",86,"Chumphon Province","AS","TH","https://en.wikipedia.org/wiki/Chumphon_province",
305776,"TH-90",90,"Songkhla Province","AS","TH","https://en.wikipedia.org/wiki/Songkhla_province",
305777,"TH-91",91,"Satun Province","AS","TH","https://en.wikipedia.org/wiki/Satun_province",
305778,"TH-92",92,"Trang Province","AS","TH","https://en.wikipedia.org/wiki/Trang_province",
305779,"TH-93",93,"Phattalung Province","AS","TH","https://en.wikipedia.org/wiki/Phattalung_province","Phatthalung"
305780,"TH-94",94,"Pattani Province","AS","TH","https://en.wikipedia.org/wiki/Pattani_province",
305781,"TH-95",95,"Yala Province","AS","TH","https://en.wikipedia.org/wiki/Yala_province",
305782,"TH-96",96,"Narathiwat Province","AS","TH","https://en.wikipedia.org/wiki/Narathiwat_province",
305783,"TH-S","S","Pattaya Province","AS","TH","https://en.wikipedia.org/wiki/Pattaya_province","Phatthaya, พัทยา"
305784,"TH-U-A","U-A","(unassigned)","AS","TH",,
317016,"TJ-DU","DU","Dushanbe","AS","TJ","https://en.wikipedia.org/wiki/Dushanbe",
305785,"TJ-GB","GB","Gorno-Badakhshan Autonomous Region","AS","TJ","https://en.wikipedia.org/wiki/Gorno-Badakhshan_Autonomous_Region",
305786,"TJ-KT","KT","Khatlon Region","AS","TJ","https://en.wikipedia.org/wiki/Khatlon_Region","Хатлон, ختلان"
306738,"TJ-RR","RR","Districts of Republican Subordination","AS","TJ","https://en.wikipedia.org/wiki/Districts_of_Republican_Subordination","Вилояти Мухтори К ҳистони Бадахшон/Viloyati Mukhtori Kuhistoni Badakhshon, Karotegin Province"
305787,"TJ-SU","SU","Sughd Region","AS","TJ","https://en.wikipedia.org/wiki/Sughd_Region","Sogdiana"
305788,"TJ-U-A","U-A","(unassigned)","AS","TJ",,
305789,"TK-U-A","U-A","(unassigned)","OC","TK",,
305790,"TL-AL","AL","Aileu","AS","TL","https://en.wikipedia.org/wiki/Aileu",
305791,"TL-AN","AN","Ainaro","AS","TL","https://en.wikipedia.org/wiki/Ainaro",
305792,"TL-BA","BA","Baucau","AS","TL","https://en.wikipedia.org/wiki/Baucau",
305793,"TL-BO","BO","Bobonaro","AS","TL","https://en.wikipedia.org/wiki/Bobonaro",
305794,"TL-CO","CO","Cova Lima","AS","TL","https://en.wikipedia.org/wiki/Cova_Lima",
305795,"TL-DI","DI","Dili","AS","TL","https://en.wikipedia.org/wiki/Dili",
305796,"TL-ER","ER","Ermera","AS","TL","https://en.wikipedia.org/wiki/Ermera",
305797,"TL-LA","LA","Lautém","AS","TL","https://en.wikipedia.org/wiki/Lautém",
305798,"TL-LI","LI","Liquica","AS","TL","https://en.wikipedia.org/wiki/Liquica",
305799,"TL-MF","MF","Manafahi","AS","TL","https://en.wikipedia.org/wiki/Manafahi",
305800,"TL-MT","MT","Manatuto","AS","TL","https://en.wikipedia.org/wiki/Manatuto",
305801,"TL-OE","OE","Oecussi","AS","TL","https://en.wikipedia.org/wiki/Oecussi",
305802,"TL-U-A","U-A","(unassigned)","AS","TL",,
305803,"TL-VI","VI","Viqueque","AS","TL","https://en.wikipedia.org/wiki/Viqueque",
305804,"TM-A","A","Ahal","AS","TM","https://en.wikipedia.org/wiki/Ahal",
305805,"TM-B","B","Balkan","AS","TM","https://en.wikipedia.org/wiki/Balkan",
305806,"TM-D","D","Daşoguz","AS","TM","https://en.wikipedia.org/wiki/Daşoguz","Tashauz, Dashkhovuz, Dashhowuz, Dashoguz, Dasoguz, Дашогуз"
305807,"TM-L","L","Lebap","AS","TM","https://en.wikipedia.org/wiki/Lebap",
305808,"TM-M","M","Mary","AS","TM","https://en.wikipedia.org/wiki/Mary",
305809,"TM-U-A","U-A","(unassigned)","AS","TM",,
305810,"TN-11",11,"Tunis Governorate","AF","TN","https://en.wikipedia.org/wiki/Tunis_Governorate",
305811,"TN-12",12,"Ariana Governorate","AF","TN","https://en.wikipedia.org/wiki/Ariana_Governorate",
305812,"TN-13",13,"Ben Arous Governorate","AF","TN","https://en.wikipedia.org/wiki/Ben_Arous_Governorate",
305813,"TN-14",14,"Manouba Governorate","AF","TN","https://en.wikipedia.org/wiki/Manouba_Governorate",
305814,"TN-21",21,"Nabeul Governorate","AF","TN","https://en.wikipedia.org/wiki/Nabeul_Governorate",
305815,"TN-22",22,"Zaghouan Governorate","AF","TN","https://en.wikipedia.org/wiki/Zaghouan_Governorate",
305816,"TN-23",23,"Bizerte Governorate","AF","TN","https://en.wikipedia.org/wiki/Bizerte_Governorate",
305817,"TN-31",31,"Béja Governorate","AF","TN","https://en.wikipedia.org/wiki/Béja_Governorate",
305818,"TN-32",32,"Jendouba Governorate","AF","TN","https://en.wikipedia.org/wiki/Jendouba_Governorate",
305819,"TN-33",33,"Kef Governorate","AF","TN","https://en.wikipedia.org/wiki/Kef_Governorate",
305820,"TN-34",34,"Siliana Governorate","AF","TN","https://en.wikipedia.org/wiki/Siliana_Governorate",
305821,"TN-41",41,"Kairouan Governorate","AF","TN","https://en.wikipedia.org/wiki/Kairouan_Governorate",
305822,"TN-42",42,"Kasserine Governorate","AF","TN","https://en.wikipedia.org/wiki/Kasserine_Governorate",
305823,"TN-43",43,"Sidi Bou Zid Governorate","AF","TN","https://en.wikipedia.org/wiki/Sidi_Bou_Zid_Governorate",
305824,"TN-51",51,"Sousse Governorate","AF","TN","https://en.wikipedia.org/wiki/Sousse_Governorate",
305825,"TN-52",52,"Monastir Governorate","AF","TN","https://en.wikipedia.org/wiki/Monastir_Governorate",
305826,"TN-53",53,"Mahdia Governorate","AF","TN","https://en.wikipedia.org/wiki/Mahdia_Governorate",
305827,"TN-61",61,"Sfax Governorate","AF","TN","https://en.wikipedia.org/wiki/Sfax_Governorate",
305828,"TN-71",71,"Gafsa Governorate","AF","TN","https://en.wikipedia.org/wiki/Gafsa_Governorate",
305829,"TN-72",72,"Tozeur Governorate","AF","TN","https://en.wikipedia.org/wiki/Tozeur_Governorate",
305830,"TN-73",73,"Kebili Governorate","AF","TN","https://en.wikipedia.org/wiki/Kebili_Governorate",
305831,"TN-81",81,"Gabès Governorate","AF","TN","https://en.wikipedia.org/wiki/Gabès_Governorate",
305832,"TN-82",82,"Medenine Governorate","AF","TN","https://en.wikipedia.org/wiki/Medenine_Governorate",
305833,"TN-83",83,"Tataouine Governorate","AF","TN","https://en.wikipedia.org/wiki/Tataouine_Governorate",
305834,"TN-U-A","U-A","(unassigned)","AF","TN",,
306712,"TO-01",01,"'Eua","OC","TO","https://en.wikipedia.org/wiki/%CA%BBEua",
306713,"TO-02",02,"Ha'apai","OC","TO","https://en.wikipedia.org/wiki/Ha'apai",
306714,"TO-03",03,"Niuas","OC","TO","https://en.wikipedia.org/wiki/Niua_Islands",
306715,"TO-04",04,"Tongatapu","OC","TO","https://en.wikipedia.org/wiki/Tongatapu",
306716,"TO-05",05,"Vava'u","OC","TO","https://en.wikipedia.org/wiki/Vava%CA%BBu",
305835,"TO-U-A","U-A","(unassigned)","OC","TO",,
305836,"TR-01",01,"Adana Province","AS","TR","https://en.wikipedia.org/wiki/Adana_Province",
305837,"TR-02",02,"Adıyaman Province","AS","TR","https://en.wikipedia.org/wiki/Adıyaman_Province",
305838,"TR-03",03,"Afyonkarahisar Province","AS","TR","https://en.wikipedia.org/wiki/Afyonkarahisar_Province",
305839,"TR-04",04,"Ağrı Province","AS","TR","https://en.wikipedia.org/wiki/Ağrı_Province",
305840,"TR-05",05,"Amasya Province","AS","TR","https://en.wikipedia.org/wiki/Amasya_Province",
305841,"TR-06",06,"Ankara Province","AS","TR","https://en.wikipedia.org/wiki/Ankara_Province",
305842,"TR-07",07,"Antalya Province","AS","TR","https://en.wikipedia.org/wiki/Antalya_Province",
305843,"TR-08",08,"Artvin Province","AS","TR","https://en.wikipedia.org/wiki/Artvin_Province",
305844,"TR-09",09,"Aydin Province","AS","TR","https://en.wikipedia.org/wiki/Aydin_Province",
305845,"TR-10",10,"Balıkesir Province","AS","TR","https://en.wikipedia.org/wiki/Balıkesir_Province",
305846,"TR-11",11,"Bilecik Province","AS","TR","https://en.wikipedia.org/wiki/Bilecik_Province",
305847,"TR-12",12,"Bingöl Province","AS","TR","https://en.wikipedia.org/wiki/Bingöl_Province",
305848,"TR-13",13,"Bitlis Province","AS","TR","https://en.wikipedia.org/wiki/Bitlis_Province",
305849,"TR-14",14,"Bolu Province","AS","TR","https://en.wikipedia.org/wiki/Bolu_Province",
305850,"TR-15",15,"Burdur Province","AS","TR","https://en.wikipedia.org/wiki/Burdur_Province",
305851,"TR-16",16,"Bursa Province","AS","TR","https://en.wikipedia.org/wiki/Bursa_Province",
305852,"TR-17",17,"Çanakkale Province","AS","TR","https://en.wikipedia.org/wiki/Çanakkale_Province",
305853,"TR-18",18,"Çankırı Province","AS","TR","https://en.wikipedia.org/wiki/Çankırı_Province",
305854,"TR-19",19,"Çorum Province","AS","TR","https://en.wikipedia.org/wiki/Çorum_Province",
305855,"TR-20",20,"Denizli Province","AS","TR","https://en.wikipedia.org/wiki/Denizli_Province",
305856,"TR-21",21,"Diyarbakır Province","AS","TR","https://en.wikipedia.org/wiki/Diyarbakir_Province",
305857,"TR-22",22,"Edirne Province","AS","TR","https://en.wikipedia.org/wiki/Edirne_Province",
305858,"TR-23",23,"Elazığ Province","AS","TR","https://en.wikipedia.org/wiki/Elazığ_Province",
305859,"TR-24",24,"Erzincan Province","AS","TR","https://en.wikipedia.org/wiki/Erzincan_Province",
305860,"TR-25",25,"Erzurum Province","AS","TR","https://en.wikipedia.org/wiki/Erzurum_Province",
305861,"TR-26",26,"Eskişehir Province","AS","TR","https://en.wikipedia.org/wiki/Eskişehir_Province",
305862,"TR-27",27,"Gaziantep Province","AS","TR","https://en.wikipedia.org/wiki/Gaziantep_Province",
305863,"TR-28",28,"Giresun Province","AS","TR","https://en.wikipedia.org/wiki/Giresun_Province",
305864,"TR-29",29,"Gümüşhane Province","AS","TR","https://en.wikipedia.org/wiki/Gümüşhane_Province",
305865,"TR-30",30,"Hakkâri Province","AS","TR","https://en.wikipedia.org/wiki/Hakkâri_Province",
305866,"TR-31",31,"Hatay Province","AS","TR","https://en.wikipedia.org/wiki/Hatay_Province",
305867,"TR-32",32,"Isparta Province","AS","TR","https://en.wikipedia.org/wiki/Isparta_Province",
305868,"TR-33",33,"Icel Province","AS","TR","https://en.wikipedia.org/wiki/Icel_Province",
305869,"TR-34",34,"İstanbul Province","AS","TR","https://en.wikipedia.org/wiki/İstanbul_Province",
305870,"TR-35",35,"İzmir Province","AS","TR","https://en.wikipedia.org/wiki/İzmir_Province",
305871,"TR-36",36,"Kars Province","AS","TR","https://en.wikipedia.org/wiki/Kars_Province",
305872,"TR-37",37,"Kastamonu Province","AS","TR","https://en.wikipedia.org/wiki/Kastamonu_Province",
305873,"TR-38",38,"Kayseri Province","AS","TR","https://en.wikipedia.org/wiki/Kayseri_Province",
305874,"TR-39",39,"Kirklareli Province","AS","TR","https://en.wikipedia.org/wiki/Kirklareli_Province",
305875,"TR-40",40,"Kırşehir Province","AS","TR","https://en.wikipedia.org/wiki/Kırşehir_Province",
305876,"TR-41",41,"Kocaeli Province","AS","TR","https://en.wikipedia.org/wiki/Kocaeli_Province",
305877,"TR-42",42,"Konya Province","AS","TR","https://en.wikipedia.org/wiki/Konya_Province",
305878,"TR-43",43,"Kütahya Province","AS","TR","https://en.wikipedia.org/wiki/Kütahya_Province",
305879,"TR-44",44,"Malatya Province","AS","TR","https://en.wikipedia.org/wiki/Malatya_Province",
305880,"TR-45",45,"Manisa Province","AS","TR","https://en.wikipedia.org/wiki/Manisa_Province",
305881,"TR-46",46,"Kahramanmaraş Province","AS","TR","https://en.wikipedia.org/wiki/Kahramanmaraş_Province",
305882,"TR-47",47,"Mardin Province","AS","TR","https://en.wikipedia.org/wiki/Mardin_Province",
305883,"TR-48",48,"Muğla Province","AS","TR","https://en.wikipedia.org/wiki/Muğla_Province",
305884,"TR-49",49,"Muş Province","AS","TR","https://en.wikipedia.org/wiki/Muş_Province",
305885,"TR-50",50,"Nevşehir Province","AS","TR","https://en.wikipedia.org/wiki/Nevşehir_Province",
305886,"TR-51",51,"Niğde Province","AS","TR","https://en.wikipedia.org/wiki/Niğde_Province",
305887,"TR-52",52,"Ordu Province","AS","TR","https://en.wikipedia.org/wiki/Ordu_Province",
305888,"TR-53",53,"Rize Province","AS","TR","https://en.wikipedia.org/wiki/Rize_Province",
305889,"TR-54",54,"Sakarya Province","AS","TR","https://en.wikipedia.org/wiki/Sakarya_Province",
305890,"TR-55",55,"Samsun Province","AS","TR","https://en.wikipedia.org/wiki/Samsun_Province",
305891,"TR-56",56,"Siirt Province","AS","TR","https://en.wikipedia.org/wiki/Siirt_Province",
305892,"TR-57",57,"Sinop Province","AS","TR","https://en.wikipedia.org/wiki/Sinop_Province",
305893,"TR-58",58,"Sivas Province","AS","TR","https://en.wikipedia.org/wiki/Sivas_Province",
305894,"TR-59",59,"Tekirdağ Province","AS","TR","https://en.wikipedia.org/wiki/Tekirdağ_Province",
305895,"TR-60",60,"Tokat Province","AS","TR","https://en.wikipedia.org/wiki/Tokat_Province",
305896,"TR-61",61,"Trabzon Province","AS","TR","https://en.wikipedia.org/wiki/Trabzon_Province",
305897,"TR-62",62,"Tunceli Province","AS","TR","https://en.wikipedia.org/wiki/Tunceli_Province",
305898,"TR-63",63,"Şanlıurfa Province","AS","TR","https://en.wikipedia.org/wiki/Şanlıurfa_Province",
305899,"TR-64",64,"Uşak Province","AS","TR","https://en.wikipedia.org/wiki/Uşak_Province",
305900,"TR-65",65,"Van Province","AS","TR","https://en.wikipedia.org/wiki/Van_Province",
305901,"TR-66",66,"Yozgat Province","AS","TR","https://en.wikipedia.org/wiki/Yozgat_Province",
305902,"TR-67",67,"Zonguldak Province","AS","TR","https://en.wikipedia.org/wiki/Zonguldak_Province",
305903,"TR-68",68,"Aksaray Province","AS","TR","https://en.wikipedia.org/wiki/Aksaray_Province",
305904,"TR-69",69,"Bayburt Province","AS","TR","https://en.wikipedia.org/wiki/Bayburt_Province",
305905,"TR-70",70,"Karaman Province","AS","TR","https://en.wikipedia.org/wiki/Karaman_Province",
305906,"TR-71",71,"Kirikkale Province","AS","TR","https://en.wikipedia.org/wiki/Kirikkale_Province",
305907,"TR-72",72,"Batman Province","AS","TR","https://en.wikipedia.org/wiki/Batman_Province",
305908,"TR-73",73,"Şırnak Province","AS","TR","https://en.wikipedia.org/wiki/Şırnak_Province",
305909,"TR-74",74,"Bartin Province","AS","TR","https://en.wikipedia.org/wiki/Bartin_Province",
305910,"TR-75",75,"Ardahan Province","AS","TR","https://en.wikipedia.org/wiki/Ardahan_Province",
305911,"TR-76",76,"Iğdır Province","AS","TR","https://en.wikipedia.org/wiki/Iğdır_Province",
305912,"TR-77",77,"Yalova Province","AS","TR","https://en.wikipedia.org/wiki/Yalova_Province",
305913,"TR-78",78,"Karabük Province","AS","TR","https://en.wikipedia.org/wiki/Karabük_Province",
305914,"TR-79",79,"Kilis Province","AS","TR","https://en.wikipedia.org/wiki/Kilis_Province",
305915,"TR-80",80,"Osmaniye Province","AS","TR","https://en.wikipedia.org/wiki/Osmaniye_Province",
305916,"TR-81",81,"Düzce Province","AS","TR","https://en.wikipedia.org/wiki/Düzce_Province",
305917,"TR-U-A","U-A","(unassigned)","AS","TR",,
305918,"TT-ARI","ARI","Arima","NA","TT","https://en.wikipedia.org/wiki/Arima",
305919,"TT-CHA","CHA","Chaguanas","NA","TT","https://en.wikipedia.org/wiki/Chaguanas",
